
[所有内容仅供学习使用，请勿用于违法用途]

公告信息,#genre#
CCTVnews,http://144.52.160.109:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV1,http://119.123.77.41:9600/hls/1/index.m3u8$未知酒店
CCTV2,http://119.123.77.41:9600/hls/2/index.m3u8$未知酒店
CCTV3,http://119.123.77.41:9600/hls/3/index.m3u8$未知酒店
CCTV4,http://119.123.77.41:9600/hls/4/index.m3u8$未知酒店
CCTV5,http://119.123.77.41:9600/hls/5/index.m3u8$未知酒店
CCTV5+,http://119.123.77.41:9600/hls/6/index.m3u8$未知酒店
CCTV6,http://119.123.77.41:9600/hls/7/index.m3u8$未知酒店
CCTV8,http://119.123.77.41:9600/hls/9/index.m3u8$未知酒店
CCTV9,http://119.123.77.41:9600/hls/10/index.m3u8$未知酒店
CCTV10,http://119.123.77.41:9600/hls/11/index.m3u8$未知酒店
CCTV11,http://119.123.77.41:9600/hls/12/index.m3u8$未知酒店
CCTV12,http://119.123.77.41:9600/hls/13/index.m3u8$未知酒店
CCTV15,http://119.123.77.41:9600/hls/16/index.m3u8$未知酒店
CCTV1,http://223.166.234.51:7777/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV2,http://223.166.234.51:7777/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV3,http://223.166.234.51:7777/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV4,http://223.166.234.51:7777/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5,http://223.166.234.51:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5+,http://223.166.234.51:7777/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV6,http://223.166.234.51:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV7,http://223.166.234.51:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV8,http://223.166.234.51:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV9,http://223.166.234.51:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV10,http://223.166.234.51:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV11,http://223.166.234.51:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV12,http://223.166.234.51:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV13,http://223.166.234.51:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV14,http://223.166.234.51:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV15,http://223.166.234.51:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV17,http://223.166.234.51:7777/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV1,http://119.123.77.41:9600/hls/1/index.m3u8$未知酒店
CCTV2,http://119.123.77.41:9600/hls/2/index.m3u8$未知酒店
CCTV3,http://119.123.77.41:9600/hls/3/index.m3u8$未知酒店
CCTV4,http://119.123.77.41:9600/hls/4/index.m3u8$未知酒店
CCTV5,http://119.123.77.41:9600/hls/5/index.m3u8$未知酒店
CCTV5+,http://119.123.77.41:9600/hls/6/index.m3u8$未知酒店
CCTV6,http://119.123.77.41:9600/hls/7/index.m3u8$未知酒店
CCTV8,http://119.123.77.41:9600/hls/9/index.m3u8$未知酒店
CCTV9,http://119.123.77.41:9600/hls/10/index.m3u8$未知酒店
CCTV10,http://119.123.77.41:9600/hls/11/index.m3u8$未知酒店
CCTV11,http://119.123.77.41:9600/hls/12/index.m3u8$未知酒店
CCTV12,http://119.123.77.41:9600/hls/13/index.m3u8$未知酒店
CCTV15,http://119.123.77.41:9600/hls/16/index.m3u8$未知酒店
CCTV1,http://223.166.234.51:7777/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV2,http://223.166.234.51:7777/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV3,http://223.166.234.51:7777/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV4,http://223.166.234.51:7777/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5,http://223.166.234.51:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5+,http://223.166.234.51:7777/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV6,http://223.166.234.51:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV7,http://223.166.234.51:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV8,http://223.166.234.51:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV9,http://223.166.234.51:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV10,http://223.166.234.51:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV11,http://223.166.234.51:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV12,http://223.166.234.51:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV13,http://223.166.234.51:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV14,http://223.166.234.51:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV15,http://223.166.234.51:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV17,http://223.166.234.51:7777/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV1,http://119.123.77.41:9600/hls/1/index.m3u8$未知酒店
CCTV2,http://119.123.77.41:9600/hls/2/index.m3u8$未知酒店
CCTV3,http://119.123.77.41:9600/hls/3/index.m3u8$未知酒店
CCTV4,http://119.123.77.41:9600/hls/4/index.m3u8$未知酒店
CCTV5,http://119.123.77.41:9600/hls/5/index.m3u8$未知酒店
CCTV5+,http://119.123.77.41:9600/hls/6/index.m3u8$未知酒店
CCTV6,http://119.123.77.41:9600/hls/7/index.m3u8$未知酒店
CCTV8,http://119.123.77.41:9600/hls/9/index.m3u8$未知酒店
CCTV9,http://119.123.77.41:9600/hls/10/index.m3u8$未知酒店
CCTV10,http://119.123.77.41:9600/hls/11/index.m3u8$未知酒店
CCTV11,http://119.123.77.41:9600/hls/12/index.m3u8$未知酒店
CCTV12,http://119.123.77.41:9600/hls/13/index.m3u8$未知酒店
CCTV15,http://119.123.77.41:9600/hls/16/index.m3u8$未知酒店
CCTV1,http://223.166.234.51:7777/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV2,http://223.166.234.51:7777/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV3,http://223.166.234.51:7777/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV4,http://223.166.234.51:7777/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5,http://223.166.234.51:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV5+,http://223.166.234.51:7777/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV6,http://223.166.234.51:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV7,http://223.166.234.51:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV8,http://223.166.234.51:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV9,http://223.166.234.51:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV10,http://223.166.234.51:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV11,http://223.166.234.51:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV12,http://223.166.234.51:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV13,http://223.166.234.51:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV14,http://223.166.234.51:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV15,http://223.166.234.51:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
CCTV17,http://223.166.234.51:7777/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
卫视频道,#genre#
广东卫视,http://119.123.77.41:9600/hls/19/index.m3u8$未知酒店
广东南方卫视,http://119.123.77.41:9600/hls/23/index.m3u8$未知酒店
深圳卫视,http://119.123.77.41:9600/hls/29/index.m3u8$未知酒店
湖南卫视,http://119.123.77.41:9600/hls/34/index.m3u8$未知酒店
浙江卫视,http://119.123.77.41:9600/hls/35/index.m3u8$未知酒店
北京卫视,http://119.123.77.41:9600/hls/37/index.m3u8$未知酒店
江苏卫视,http://119.123.77.41:9600/hls/38/index.m3u8$未知酒店
湖北卫视,http://119.123.77.41:9600/hls/40/index.m3u8$未知酒店
山东卫视,http://119.123.77.41:9600/hls/41/index.m3u8$未知酒店
黑龙江卫视,http://119.123.77.41:9600/hls/42/index.m3u8$未知酒店
天津卫视,http://119.123.77.41:9600/hls/43/index.m3u8$未知酒店
河北卫视,http://119.123.77.41:9600/hls/46/index.m3u8$未知酒店
四川卫视,http://119.123.77.41:9600/hls/47/index.m3u8$未知酒店
广东卫视,http://119.123.77.41:9600/hls/48/index.m3u8$未知酒店
江西卫视,http://119.123.77.41:9600/hls/49/index.m3u8$未知酒店
广东卫视,http://119.123.77.41:9600/hls/19/index.m3u8$未知酒店
广东南方卫视,http://119.123.77.41:9600/hls/23/index.m3u8$未知酒店
深圳卫视,http://119.123.77.41:9600/hls/29/index.m3u8$未知酒店
湖南卫视,http://119.123.77.41:9600/hls/34/index.m3u8$未知酒店
浙江卫视,http://119.123.77.41:9600/hls/35/index.m3u8$未知酒店
北京卫视,http://119.123.77.41:9600/hls/37/index.m3u8$未知酒店
江苏卫视,http://119.123.77.41:9600/hls/38/index.m3u8$未知酒店
湖北卫视,http://119.123.77.41:9600/hls/40/index.m3u8$未知酒店
山东卫视,http://119.123.77.41:9600/hls/41/index.m3u8$未知酒店
黑龙江卫视,http://119.123.77.41:9600/hls/42/index.m3u8$未知酒店
天津卫视,http://119.123.77.41:9600/hls/43/index.m3u8$未知酒店
河北卫视,http://119.123.77.41:9600/hls/46/index.m3u8$未知酒店
四川卫视,http://119.123.77.41:9600/hls/47/index.m3u8$未知酒店
广东卫视,http://119.123.77.41:9600/hls/48/index.m3u8$未知酒店
江西卫视,http://119.123.77.41:9600/hls/49/index.m3u8$未知酒店
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8$未知酒店
江苏卫视,http://58.17.48.228:808/hls/34/index.m3u8$未知酒店
北京卫视,http://58.17.48.228:808/hls/35/index.m3u8$未知酒店
安徽卫视,http://58.17.48.228:808/hls/36/index.m3u8$未知酒店
天津卫视,http://58.17.48.228:808/hls/42/index.m3u8$未知酒店
山东卫视,http://58.17.48.228:808/hls/43/index.m3u8$未知酒店
云南卫视,http://58.17.48.228:808/hls/46/index.m3u8$未知酒店
东南卫视,http://58.17.48.228:808/hls/47/index.m3u8$未知酒店
湖北卫视,http://58.17.48.228:808/hls/53/index.m3u8$未知酒店
河南卫视,http://58.17.48.228:808/hls/55/index.m3u8$未知酒店
新疆卫视,http://58.17.48.228:808/hls/61/index.m3u8$未知酒店
东方卫视,http://223.166.234.51:7777/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
北京卫视,http://223.166.234.51:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江苏卫视,http://223.166.234.51:7777/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
浙江卫视,http://223.166.234.51:7777/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖南卫视,http://223.166.234.51:7777/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山东卫视,http://223.166.234.51:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
黑龙江卫视,http://223.166.234.51:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
安徽卫视,http://223.166.234.51:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
天津卫视,http://223.166.234.51:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江西卫视,http://223.166.234.51:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
辽宁卫视,http://223.166.234.51:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖北卫视,http://223.166.234.51:7777/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广东卫视,http://223.166.234.51:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
深圳卫视,http://223.166.234.51:7777/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
东南卫视,http://223.166.234.51:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
海南卫视,http://223.166.234.51:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
贵州卫视,http://223.166.234.51:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
四川卫视,http://223.166.234.51:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
重庆卫视,http://223.166.234.51:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河北卫视,http://223.166.234.51:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
内蒙古卫视,http://223.166.234.51:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河南卫视,http://223.166.234.51:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山西卫视,http://223.166.234.51:7777/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
陕西卫视,http://223.166.234.51:7777/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
甘肃卫视,http://223.166.234.51:7777/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
青海卫视,http://223.166.234.51:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
云南卫视,http://223.166.234.51:7777/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广西卫视,http://223.166.234.51:7777/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
宁夏卫视,http://223.166.234.51:7777/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
新疆卫视,http://223.166.234.51:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
西藏卫视,http://223.166.234.51:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
吉林卫视,http://223.166.234.51:7777/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
三沙卫视,http://223.166.234.51:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
兵团卫视,http://223.166.234.51:7777/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广东卫视,http://119.123.77.41:9600/hls/19/index.m3u8$未知酒店
广东南方卫视,http://119.123.77.41:9600/hls/23/index.m3u8$未知酒店
深圳卫视,http://119.123.77.41:9600/hls/29/index.m3u8$未知酒店
湖南卫视,http://119.123.77.41:9600/hls/34/index.m3u8$未知酒店
浙江卫视,http://119.123.77.41:9600/hls/35/index.m3u8$未知酒店
北京卫视,http://119.123.77.41:9600/hls/37/index.m3u8$未知酒店
江苏卫视,http://119.123.77.41:9600/hls/38/index.m3u8$未知酒店
湖北卫视,http://119.123.77.41:9600/hls/40/index.m3u8$未知酒店
山东卫视,http://119.123.77.41:9600/hls/41/index.m3u8$未知酒店
黑龙江卫视,http://119.123.77.41:9600/hls/42/index.m3u8$未知酒店
天津卫视,http://119.123.77.41:9600/hls/43/index.m3u8$未知酒店
河北卫视,http://119.123.77.41:9600/hls/46/index.m3u8$未知酒店
四川卫视,http://119.123.77.41:9600/hls/47/index.m3u8$未知酒店
广东卫视,http://119.123.77.41:9600/hls/48/index.m3u8$未知酒店
江西卫视,http://119.123.77.41:9600/hls/49/index.m3u8$未知酒店
东方卫视,http://223.166.234.51:7777/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
北京卫视,http://223.166.234.51:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江苏卫视,http://223.166.234.51:7777/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
浙江卫视,http://223.166.234.51:7777/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖南卫视,http://223.166.234.51:7777/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山东卫视,http://223.166.234.51:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
黑龙江卫视,http://223.166.234.51:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
安徽卫视,http://223.166.234.51:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
天津卫视,http://223.166.234.51:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江西卫视,http://223.166.234.51:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
辽宁卫视,http://223.166.234.51:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖北卫视,http://223.166.234.51:7777/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广东卫视,http://223.166.234.51:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
深圳卫视,http://223.166.234.51:7777/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
东南卫视,http://223.166.234.51:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
海南卫视,http://223.166.234.51:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
贵州卫视,http://223.166.234.51:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
四川卫视,http://223.166.234.51:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
重庆卫视,http://223.166.234.51:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河北卫视,http://223.166.234.51:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
内蒙古卫视,http://223.166.234.51:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河南卫视,http://223.166.234.51:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山西卫视,http://223.166.234.51:7777/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
陕西卫视,http://223.166.234.51:7777/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
甘肃卫视,http://223.166.234.51:7777/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
青海卫视,http://223.166.234.51:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
云南卫视,http://223.166.234.51:7777/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广西卫视,http://223.166.234.51:7777/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
宁夏卫视,http://223.166.234.51:7777/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
新疆卫视,http://223.166.234.51:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
西藏卫视,http://223.166.234.51:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
吉林卫视,http://223.166.234.51:7777/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
三沙卫视,http://223.166.234.51:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
兵团卫视,http://223.166.234.51:7777/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广东卫视,http://119.123.77.41:9600/hls/19/index.m3u8$未知酒店
广东南方卫视,http://119.123.77.41:9600/hls/23/index.m3u8$未知酒店
深圳卫视,http://119.123.77.41:9600/hls/29/index.m3u8$未知酒店
湖南卫视,http://119.123.77.41:9600/hls/34/index.m3u8$未知酒店
浙江卫视,http://119.123.77.41:9600/hls/35/index.m3u8$未知酒店
北京卫视,http://119.123.77.41:9600/hls/37/index.m3u8$未知酒店
江苏卫视,http://119.123.77.41:9600/hls/38/index.m3u8$未知酒店
湖北卫视,http://119.123.77.41:9600/hls/40/index.m3u8$未知酒店
山东卫视,http://119.123.77.41:9600/hls/41/index.m3u8$未知酒店
黑龙江卫视,http://119.123.77.41:9600/hls/42/index.m3u8$未知酒店
天津卫视,http://119.123.77.41:9600/hls/43/index.m3u8$未知酒店
河北卫视,http://119.123.77.41:9600/hls/46/index.m3u8$未知酒店
四川卫视,http://119.123.77.41:9600/hls/47/index.m3u8$未知酒店
广东卫视,http://119.123.77.41:9600/hls/48/index.m3u8$未知酒店
江西卫视,http://119.123.77.41:9600/hls/49/index.m3u8$未知酒店
东方卫视,http://223.166.234.51:7777/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
北京卫视,http://223.166.234.51:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
